order_id,customer_id,product_id,order_date,quantity_sold,revenue
2353,900,82,10/17/2023,1,71.58
2355,116,40,3/2/2025,2,302.13
2356,323,89,7/10/2024,1,38.64
2357,69,26,6/9/2022,2,53.25
2358,667,91,7/28/2023,5,155.97
2359,978,25,4/4/2024,4,513.37
2360,958,95,6/15/2023,5,75.94
2361,602,26,9/30/2023,2,348.02
2362,221,3,11/29/2023,5,704.72
2363,816,73,2/14/2023,5,79.2
2364,258,27,7/28/2023,5,946.3
2365,429,100,10/7/2024,3,506.64
2366,37,39,11/19/2024,4,1163.51
2367,549,98,4/30/2024,2,48.76
2369,341,35,11/23/2023,2,392.9
2370,532,19,6/25/2022,2,360.35
2371,556,18,12/5/2023,5,148.66
2372,748,50,5/5/2023,2,226.85
2374,313,3,9/24/2023,4,635.42
2375,971,34,9/25/2024,1,68.35
2376,184,8,10/18/2022,5,400.51
2377,752,24,1/12/2023,1,137.7
2378,507,65,8/15/2023,5,831.35
2379,235,100,4/11/2025,2,382.83
2380,580,61,5/18/2023,3,123.54
2381,954,80,10/14/2024,3,334.25
2382,71,5,5/2/2022,3,285.57
2383,90,53,11/8/2022,5,502.25
2385,107,83,6/30/2022,1,82.69
2386,606,9,1/4/2024,2,241.57
2387,964,13,12/3/2024,5,98.57
2388,949,56,1/23/2024,2,338.11
2389,270,28,8/27/2022,1,60.13
2390,836,13,9/29/2022,5,333.49
2391,582,81,6/19/2023,3,321.3
2392,163,93,2/24/2024,5,810.48
2393,913,83,7/9/2022,2,210.03
2394,706,48,4/29/2024,1,162.58
2395,446,89,12/15/2024,2,346.91
2396,291,2,2/22/2024,3,172.8
2397,611,67,7/29/2022,3,153.46
2398,539,75,10/3/2023,3,274.76
2399,199,68,3/3/2024,5,378.45
2400,733,37,8/30/2022,4,788.06
2401,854,17,10/24/2022,1,170.9
2402,653,97,2/19/2024,1,174.22
2403,119,35,12/16/2022,1,45.5
2404,482,55,11/28/2024,4,696.06
2405,550,98,8/16/2023,2,30.62
2406,700,44,1/21/2023,3,164.83
2407,612,10,3/12/2024,2,59.76
2408,285,70,6/2/2024,1,153.61
2409,324,33,1/21/2024,3,534.18
2410,598,73,2/21/2023,3,156.65
2411,695,22,12/29/2022,1,112.16
2412,632,44,5/24/2024,1,105.66
2413,626,46,12/23/2024,5,201.25
2414,246,72,12/10/2023,5,915.4
2415,805,82,12/24/2022,5,515.49
2416,158,73,8/17/2024,1,122.97
2417,839,98,3/9/2024,5,301.12
2418,960,16,9/17/2023,5,694.47
2419,291,56,9/9/2023,2,252.99
2420,672,63,11/6/2022,5,366.74
2421,834,12,11/14/2023,2,42.0
2422,208,3,11/29/2024,3,82.71
2424,779,10,5/2/2022,1,96.6
2425,555,80,4/23/2025,2,283.7
2426,197,27,9/6/2024,3,365.38
2427,900,73,7/6/2022,1,40.46
2428,749,60,8/4/2024,1,56.22
2429,217,14,4/16/2024,1,183.38
2430,105,8,2/12/2025,2,154.08
2431,13,81,1/24/2025,1,96.17
2432,231,95,8/15/2022,1,125.59
2433,548,73,7/4/2024,2,190.05
2434,983,8,5/4/2022,5,254.06
2435,113,75,3/30/2024,3,547.5
2436,703,91,11/15/2024,4,692.9
2437,763,24,9/11/2024,4,127.94
2439,196,71,11/22/2023,1,145.85
2440,206,98,11/28/2024,5,59.42
2441,3,68,10/18/2022,2,137.87
2442,512,26,11/2/2022,5,53.9
2443,120,3,10/21/2022,4,232.29
2444,559,58,3/21/2024,4,503.76
2445,629,96,9/4/2022,2,208.93
2446,263,97,5/25/2024,1,195.65
2447,955,82,3/14/2024,2,388.73
2448,330,92,4/19/2025,1,121.59
2449,597,100,3/22/2023,5,662.7
2450,13,95,12/27/2022,5,391.81
2451,580,38,11/24/2023,5,476.92
2452,158,40,11/7/2022,1,176.12
2453,673,20,3/14/2023,3,225.45
2454,399,41,3/13/2025,4,275.19
2455,767,80,1/29/2025,1,100.25
2456,111,63,12/5/2022,4,388.32
2457,216,51,4/2/2025,3,476.95
2458,764,75,7/18/2023,5,212.32
2459,48,72,3/6/2025,3,239.12
2460,397,68,3/28/2023,1,156.26
2461,978,7,1/28/2023,4,198.28
2462,78,30,3/28/2023,2,137.69
2463,994,53,7/6/2023,4,77.41
2464,205,49,8/8/2023,1,30.69
2465,380,26,12/10/2022,5,531.49
2466,304,99,11/12/2024,3,504.16
2467,557,98,2/7/2024,3,351.15
2468,816,21,5/4/2023,5,759.32
2469,183,62,11/17/2023,1,160.98
2470,579,18,11/2/2023,2,261.62
2471,367,96,2/22/2025,2,135.79
2473,135,92,9/26/2023,1,115.37
2474,903,66,7/7/2023,3,283.0
2475,949,15,2/25/2024,4,70.1
2476,328,99,12/2/2022,3,32.25
2477,740,45,9/27/2022,3,209.71
2478,664,59,11/22/2022,3,147.06
2479,326,48,5/27/2022,1,33.15
2480,40,40,12/18/2022,5,790.4
2481,313,77,7/29/2022,4,602.33
2482,719,62,9/3/2022,4,674.76
2483,496,2,1/8/2023,1,140.92
2484,306,35,5/13/2022,5,272.84
2485,506,74,11/25/2023,3,444.43
2486,886,14,6/11/2023,2,295.34
2487,117,9,8/15/2023,2,72.31
2488,652,16,8/14/2023,2,167.99
2489,122,29,11/29/2024,2,158.91
2490,540,60,4/20/2024,2,91.91
2491,985,10,8/28/2024,5,350.78
2492,322,32,1/4/2023,1,34.26
2493,216,85,12/15/2023,4,325.82
2494,416,8,12/1/2024,1,31.28
2495,292,33,7/29/2024,3,453.09
2496,394,98,5/23/2023,1,66.95
2497,673,99,4/20/2024,1,95.06
2498,85,45,11/13/2024,3,381.77
2499,1000,77,2/15/2024,4,77.39
2500,9,29,7/5/2024,5,392.63
2501,576,62,2/12/2025,2,137.54
2502,708,75,6/12/2024,1,133.99
2503,404,60,3/30/2025,5,525.93
2504,222,84,3/28/2024,4,264.59
2505,341,35,10/12/2022,1,35.28
2507,657,17,3/11/2024,4,564.58
2509,687,24,5/10/2023,4,525.96
2510,263,82,12/31/2022,1,27.67
2511,574,14,12/30/2022,3,484.48
2512,361,84,9/11/2024,3,596.33
2514,21,50,3/20/2025,4,710.56
2515,96,50,7/2/2022,3,349.36
2516,92,13,3/21/2023,2,22.2
2518,214,62,2/26/2024,4,141.39
2519,234,38,1/29/2023,4,460.24
2520,200,93,11/2/2022,2,316.63
2521,564,45,4/24/2024,1,94.15
2522,33,5,6/26/2023,3,550.13
2523,326,87,3/26/2023,5,795.53
2524,665,44,7/15/2023,2,76.86
2525,653,96,4/1/2023,4,121.32
2526,274,39,1/3/2025,5,242.94
2527,363,95,1/24/2025,5,421.57
2528,821,49,6/23/2023,5,159.96
2529,772,99,1/8/2025,4,792.97
2530,483,44,4/9/2025,2,204.79
2531,907,50,8/3/2022,2,345.12
2532,313,29,1/24/2024,4,177.06
2533,19,81,4/21/2024,2,301.37
2535,947,10,3/5/2025,4,727.48
2536,432,93,6/18/2022,3,65.42
2537,569,3,12/18/2024,4,531.07
2538,3,20,10/16/2024,3,274.36
2539,970,48,12/15/2022,5,494.07
2540,33,9,5/6/2023,2,36.34
2541,285,25,4/2/2025,5,192.13
2542,971,90,5/25/2023,4,573.18
2543,978,93,10/19/2022,3,429.73
2544,676,50,2/23/2023,3,100.43
2545,141,1,5/15/2023,3,165.24
2546,256,31,4/12/2024,1,125.54
2547,260,58,3/11/2024,4,457.16
2548,11,50,5/20/2023,1,170.28
2549,559,34,1/8/2023,3,125.51
2550,325,73,10/19/2022,3,258.79
2552,51,24,3/29/2024,5,705.41
2553,227,74,5/29/2022,4,638.37
2554,465,57,7/23/2022,1,131.67
2555,248,60,7/12/2023,5,248.46
2556,30,10,7/10/2024,5,534.04
2557,139,15,2/24/2025,2,82.87
2558,600,88,9/22/2022,2,175.87
2559,207,64,8/22/2023,5,166.9
2560,316,71,3/14/2024,5,978.03
2561,78,72,1/1/2024,2,67.92
2562,900,19,2/1/2023,1,64.4
2563,722,9,1/20/2023,4,408.33
2564,938,77,2/7/2023,5,604.47
2565,313,18,10/30/2024,2,65.3
2566,105,7,7/10/2022,4,674.03
2567,465,40,2/17/2024,3,185.48
2568,417,39,3/5/2025,5,64.6
2569,918,10,9/22/2022,2,343.15
2570,234,60,12/14/2024,5,908.43
2571,436,77,3/25/2025,2,102.16
2572,237,70,4/13/2023,1,108.24
2573,265,49,12/10/2023,2,21.53
2574,807,72,6/5/2024,4,638.79
2575,493,85,9/17/2024,1,65.47
2576,209,32,9/20/2022,1,64.07
2577,273,89,10/6/2024,1,23.02
2578,17,65,8/6/2023,3,44.9
2579,4,57,6/8/2024,1,72.98
2580,622,21,10/10/2022,5,647.67
2581,859,64,11/26/2024,3,65.07
2582,123,6,7/6/2024,4,684.48
2583,227,23,2/22/2023,1,155.74
2584,16,36,9/29/2024,2,526.18
2585,359,25,5/9/2024,1,20.42
2586,857,12,7/9/2023,3,259.55
2587,845,2,2/21/2025,3,156.65
2588,90,57,5/4/2023,3,565.12
2589,722,47,4/15/2024,2,65.91
2590,134,96,2/17/2024,4,758.29
2592,376,31,11/24/2022,5,792.41
2593,316,88,8/20/2023,4,148.93
2594,641,97,7/12/2023,1,122.13
2595,27,37,10/13/2024,5,376.13
2596,101,73,7/8/2022,1,196.59
2597,920,32,7/3/2022,2,152.29
2598,826,51,12/25/2022,3,496.88
2599,866,3,2/9/2024,1,181.31
2600,568,11,5/2/2023,1,74.84
2601,267,81,9/28/2023,5,56.37
2603,96,35,1/28/2023,5,708.72
2604,242,55,2/4/2023,4,583.01
2605,850,41,7/7/2023,4,119.38
2606,603,49,7/7/2024,4,169.29
2607,377,11,2/18/2025,1,156.95
2608,910,55,8/25/2024,3,178.11
2609,395,96,11/23/2022,4,140.42
2610,537,23,6/29/2024,4,159.4
2611,116,24,9/2/2023,3,146.28
2612,561,31,1/16/2024,4,350.56
2613,560,49,1/5/2023,5,747.4
2614,639,81,7/29/2024,5,310.01
2615,13,5,1/22/2024,3,359.85
2616,576,2,11/8/2023,2,236.13
2618,177,100,9/21/2024,2,142.67
2619,4,71,7/20/2024,1,84.43
2620,328,69,10/30/2022,4,309.01
2621,891,56,12/23/2023,1,180.12
2622,169,93,11/27/2023,4,222.03
2623,128,1,4/24/2023,2,121.76
2624,98,70,10/28/2022,3,320.88
2625,90,54,2/16/2023,5,316.19
2626,878,5,8/15/2023,1,153.14
2627,215,93,5/7/2023,1,118.4
2628,935,37,4/22/2025,3,35.27
2629,163,96,1/31/2023,3,114.64
2630,956,36,1/23/2023,3,104.62
2631,997,60,11/3/2024,3,341.87
2633,733,3,6/4/2024,1,198.1
2634,499,61,6/3/2022,2,158.85
2635,585,13,6/28/2022,3,183.49
2636,305,82,8/25/2024,4,732.4
2637,769,67,11/22/2022,1,199.44
2639,887,89,4/19/2023,2,112.85
2640,29,31,10/5/2022,1,148.45
2641,859,85,5/3/2024,4,57.82
2642,344,13,12/19/2024,4,585.58
2643,639,25,1/28/2024,4,394.6
2645,526,3,12/18/2022,5,309.77
2646,166,88,6/19/2024,1,163.89
2647,481,69,1/21/2023,2,261.98
2648,534,17,6/2/2023,5,431.21
2649,278,36,3/19/2023,1,168.2
2650,692,40,2/25/2025,3,286.51
2651,484,52,4/4/2023,5,311.86
2652,49,60,12/14/2023,5,758.22
2653,122,50,5/21/2024,4,584.85
2654,768,82,7/12/2022,1,148.63
2655,392,38,1/25/2025,5,695.55
2657,610,78,5/2/2024,4,207.69
2658,226,41,11/22/2023,1,161.66
2659,499,52,5/30/2023,5,500.59
2660,862,83,11/29/2024,4,637.15
2661,850,39,12/29/2022,2,199.23
2662,35,78,12/4/2023,2,172.4
2663,588,59,9/6/2023,1,139.44
2664,431,72,7/11/2023,3,86.63
2665,156,53,6/20/2024,5,114.83
2666,179,80,4/9/2024,2,185.46
2667,678,30,7/29/2022,5,840.5
2668,285,53,9/27/2023,2,44.17
2669,669,22,10/13/2022,2,266.77
2670,216,77,6/28/2023,5,486.48
2671,624,35,7/15/2024,2,119.4
2672,148,99,5/6/2023,3,461.32
2673,228,45,11/25/2024,5,857.78
2674,545,1,12/30/2023,1,94.89
2675,504,8,3/7/2025,1,123.16
2676,654,33,5/12/2022,2,68.57
2677,699,64,2/11/2025,5,693.47
2679,485,17,9/16/2024,1,132.94
2680,997,52,9/25/2024,4,369.55
2681,263,48,12/30/2023,4,551.49
2682,855,89,12/16/2022,5,746.54
2683,119,7,4/27/2023,1,112.82
2684,676,68,9/4/2023,5,774.69
2685,34,93,10/20/2022,2,93.59
2686,513,54,8/26/2022,4,439.85
2687,391,27,2/1/2024,5,132.02
2688,204,93,9/4/2024,1,116.62
2689,253,87,5/4/2023,2,310.92
2690,516,100,2/22/2024,1,175.72
2691,506,7,3/31/2023,5,171.64
2692,409,89,5/14/2022,3,81.38
2693,271,88,3/19/2023,2,225.2
2694,239,91,7/1/2022,1,170.75
2695,453,27,6/13/2023,5,79.83
2697,80,85,7/3/2024,3,556.54
2698,25,82,8/19/2024,4,786.5
2699,686,99,1/26/2025,2,338.51
2700,380,79,1/2/2023,5,55.53
2701,795,49,3/20/2025,3,150.9
2702,164,75,6/7/2023,3,537.88
2703,469,2,10/1/2024,4,1007.69
2704,792,31,1/5/2025,2,261.09
2705,141,96,6/1/2022,1,175.88
2706,151,19,2/26/2023,3,271.59
2707,304,21,8/27/2023,3,531.87
2708,895,100,5/1/2024,2,328.12
2709,585,94,9/7/2023,5,971.46
2710,537,2,3/5/2025,5,601.18
2711,708,61,6/29/2024,3,210.9
2712,927,8,6/13/2024,5,165.63
2713,33,11,12/20/2022,1,195.09
2714,453,80,3/4/2023,2,97.8
2715,226,7,5/17/2022,4,760.35
2716,554,61,4/8/2024,3,240.09
2717,603,4,10/14/2024,5,903.01
2719,852,83,2/28/2023,1,198.29
2721,765,44,7/13/2023,3,585.02
2723,150,19,2/9/2023,2,392.92
2724,569,86,11/15/2024,4,678.76
2725,187,6,10/16/2022,2,369.75
2726,325,35,6/25/2022,4,655.31
2727,597,52,10/26/2022,1,130.94
2728,278,48,11/13/2024,1,94.74
2729,538,54,2/14/2025,3,218.49
2730,141,29,4/10/2024,3,470.41
2731,714,62,11/8/2022,5,827.46
2732,691,88,5/12/2023,5,479.14
2733,835,23,11/3/2024,5,828.57
2734,680,22,11/29/2023,3,174.41
2735,180,42,12/12/2023,2,65.68
2736,285,31,4/15/2023,1,194.15
2737,121,93,2/18/2024,5,543.7
2738,845,79,1/4/2023,3,482.98
2739,602,55,8/12/2023,2,279.25
2740,221,53,3/31/2025,5,319.37
2741,303,97,8/5/2023,3,140.96
2742,446,9,5/7/2022,5,596.33
2743,729,7,6/22/2022,4,652.6
2745,380,41,11/5/2022,2,118.69
2746,983,91,7/28/2022,3,473.46
2747,181,73,7/21/2022,3,91.74
2748,529,90,6/3/2022,1,184.28
2749,744,30,2/4/2025,5,337.26
2750,610,88,10/8/2023,4,633.74
2751,818,2,9/11/2023,5,745.49
2752,449,46,7/15/2023,4,411.32
2753,330,23,8/5/2024,5,784.28
2754,305,86,10/28/2022,2,256.37
2755,400,76,11/17/2023,1,186.73
2756,319,34,10/20/2023,2,228.4
2757,902,20,11/17/2023,2,228.4
2758,353,5,5/16/2024,3,284.28
2760,526,37,3/21/2024,4,731.22
2761,853,27,5/20/2022,1,11.08
2762,215,75,2/28/2023,2,204.25
2763,599,68,12/28/2024,5,930.65
2764,174,74,11/30/2023,3,349.59
2765,748,88,11/26/2022,5,586.57
2766,599,28,11/5/2022,4,695.13
2767,656,75,6/20/2024,2,159.74
2769,437,95,1/15/2023,3,130.19
2770,512,73,6/17/2022,2,53.57
2771,624,23,10/28/2022,2,44.81
2774,478,67,3/29/2025,2,209.43
2775,469,33,6/29/2022,2,83.84
2776,391,82,1/22/2025,5,625.06
2777,179,81,10/17/2024,4,749.17
2778,621,17,11/14/2023,3,218.55
2781,700,50,6/6/2024,5,98.26
2782,639,81,9/3/2023,3,332.26
2784,309,31,9/26/2024,2,113.54
2785,371,56,6/21/2022,2,257.64
2786,326,68,8/24/2022,2,48.77
2787,223,76,4/11/2023,5,292.61
2788,303,61,2/22/2025,1,24.31
2789,999,90,7/8/2024,1,67.73
2790,779,39,2/27/2024,5,573.54
2791,101,46,2/5/2024,2,381.4
2792,476,29,10/22/2023,3,163.86
2793,904,93,5/24/2023,2,95.33
2795,552,47,10/31/2022,1,58.72
2796,115,63,1/17/2024,4,113.44
2797,982,85,10/11/2022,5,524.48
2798,30,12,8/13/2022,3,591.26
2799,286,19,6/29/2023,3,160.88
2800,228,94,5/12/2023,3,391.48
2801,662,42,6/30/2023,1,181.62
2802,884,74,7/11/2024,1,25.12
2803,543,62,12/14/2022,5,605.29
2804,491,16,1/24/2025,5,645.52
2805,755,94,8/1/2023,2,61.55
2806,479,27,11/23/2022,1,40.17
2807,135,7,5/27/2024,1,106.95
2808,824,72,1/5/2025,4,764.04
2809,991,68,10/7/2024,5,724.93
2810,55,37,3/18/2025,1,112.5
2811,64,84,4/4/2023,5,889.68
2812,948,53,11/11/2024,4,118.49
2813,285,63,2/18/2023,2,191.16
2814,740,32,9/5/2023,5,736.27
2815,292,46,2/6/2024,3,388.8
2816,119,68,10/22/2022,2,346.69
2817,436,24,6/5/2024,4,403.53
2818,961,29,5/27/2024,1,128.31
2819,635,68,7/10/2022,3,317.25
2820,309,35,9/16/2022,1,121.46
2821,749,75,3/6/2023,4,395.55
2822,443,67,1/29/2024,1,25.79
2823,11,55,11/13/2024,3,329.85
2824,559,82,1/10/2024,4,524.28
2825,846,42,3/3/2024,2,165.74
2826,294,91,1/17/2025,1,64.57
2827,621,73,3/21/2024,1,40.63
2828,635,97,1/27/2023,4,764.57
2829,782,8,1/2/2023,4,789.11
2831,701,6,8/22/2024,4,258.73
2832,141,72,7/23/2022,2,62.71
2833,905,15,10/19/2023,4,342.33
2834,71,56,8/7/2022,2,369.97
2835,260,56,10/9/2024,2,158.73
2836,508,78,10/4/2023,3,524.34
2837,992,28,4/7/2025,1,116.52
2838,591,68,5/17/2022,5,474.68
2839,876,36,3/16/2024,2,233.39
2840,400,100,8/2/2022,5,62.5
2841,619,23,5/31/2024,2,157.75
2842,633,38,12/29/2022,5,431.63
2843,959,34,7/21/2023,4,374.19
2844,320,30,10/7/2022,1,34.67
2845,979,75,3/3/2025,1,113.89
2846,622,33,6/10/2022,5,624.26
2847,597,54,4/22/2024,2,219.93
2848,940,41,8/16/2023,3,485.14
2849,427,77,5/25/2022,5,133.29
2850,520,52,11/1/2024,1,92.4
2851,464,9,2/12/2024,5,238.38
2852,615,20,10/16/2024,2,164.24
2853,163,28,5/19/2022,2,212.06
2856,130,96,10/22/2024,2,228.93
2857,35,49,5/30/2024,4,553.0
2858,738,55,10/7/2024,4,65.36
2859,110,9,9/23/2024,2,43.58
2861,928,27,4/18/2023,5,192.26
2862,88,20,5/29/2022,5,445.37
2863,391,48,8/27/2022,1,123.85
2864,419,56,9/14/2024,4,217.72
2865,301,71,1/11/2023,2,128.05
2866,349,20,4/8/2025,1,162.45
2867,467,61,8/18/2024,2,357.72
2868,600,45,11/14/2024,3,368.39
2869,714,75,8/18/2022,5,924.51
2870,82,4,8/6/2022,4,368.86
2871,37,35,8/18/2023,5,813.19
2872,101,62,4/5/2025,4,662.64
2873,260,17,6/13/2024,5,939.0
2874,923,85,12/24/2023,4,437.49
2875,677,27,7/22/2024,2,317.75
2876,71,17,2/21/2025,2,338.83
2877,285,39,3/20/2023,4,243.77
2878,694,85,5/8/2024,4,218.43
2879,178,94,8/17/2024,2,286.21
2880,115,75,8/29/2024,3,356.43
2881,233,79,9/7/2022,4,610.2
2882,691,85,3/16/2024,1,29.97
2883,618,20,8/1/2024,3,373.75
2884,873,62,5/15/2024,4,328.68
2885,750,39,5/11/2023,4,135.9
2886,469,21,11/20/2023,1,163.38
2887,547,90,8/18/2024,3,240.55
2888,525,47,7/30/2024,1,35.54
2889,643,75,3/2/2024,3,554.48
2891,839,8,6/21/2024,4,571.94
2892,681,64,7/25/2022,3,255.59
2893,864,52,12/3/2022,4,203.11
2895,767,22,4/30/2023,4,412.64
2896,447,44,5/20/2022,3,472.93
2897,538,5,10/5/2024,3,236.81
2898,472,73,11/13/2022,2,215.79
2899,936,44,11/20/2024,3,454.7
2901,92,85,1/24/2025,1,99.82
2902,921,69,2/1/2024,5,104.56
2903,131,59,5/21/2024,1,162.11
2904,621,42,9/26/2024,5,255.93
2905,573,22,6/3/2024,3,592.06
2906,291,71,10/12/2023,5,633.8
2907,145,41,1/2/2024,5,985.15
2908,243,99,11/25/2022,2,219.46
2910,880,17,4/7/2023,1,47.8
2911,800,32,4/13/2023,2,355.28
2912,665,79,10/27/2022,2,62.61
2913,495,46,1/14/2023,4,84.65
2915,512,22,9/9/2024,4,487.67
2916,479,4,9/2/2024,3,127.44
2917,185,50,6/6/2022,3,124.97
2918,226,33,3/31/2025,5,895.62
2919,266,48,11/5/2024,1,107.75
2920,345,62,8/13/2022,3,293.81
2921,681,29,7/3/2023,1,109.56
2923,919,78,8/8/2022,1,97.37
2924,82,98,2/29/2024,5,818.16
2925,254,66,3/25/2023,4,151.16
2926,214,34,6/27/2024,1,31.33
2927,272,54,2/19/2024,4,248.59
2928,357,2,7/1/2023,3,165.45
2929,636,44,11/21/2023,5,868.63
2930,306,89,6/26/2022,1,34.31
2932,968,69,1/29/2025,4,521.47
2933,72,74,2/10/2025,3,100.44
2934,49,65,4/10/2023,5,355.28
2935,883,27,1/16/2023,4,496.49
2936,98,64,3/21/2024,5,271.86
2937,244,3,7/23/2022,4,134.77
2938,724,19,2/22/2023,2,73.06
2939,441,92,8/28/2024,5,209.2
2940,65,100,9/15/2023,4,727.76
2941,157,17,3/2/2025,1,103.42
2942,330,66,6/14/2024,2,104.78
2943,352,29,10/18/2022,4,1172.41
2945,222,67,7/4/2022,1,55.1
2946,563,30,11/27/2024,1,156.19
2948,250,93,5/3/2022,3,192.55
2949,219,62,11/20/2022,4,423.68
2950,819,88,9/25/2022,2,384.34
2951,815,73,1/8/2024,1,153.95
2953,602,26,4/25/2025,2,191.01
2954,101,69,3/18/2023,3,288.47
2955,982,11,8/1/2024,1,198.87
2956,344,28,3/1/2024,2,297.37
2957,243,3,7/13/2023,1,157.55
2958,923,7,7/16/2022,3,545.62
2959,422,80,4/4/2024,4,267.15
2960,909,34,10/6/2023,5,769.68
2961,889,3,5/21/2022,3,82.4
2962,769,94,10/30/2024,1,100.69
2963,875,45,3/9/2023,2,313.88
2964,134,100,5/23/2024,2,336.57
2965,894,37,8/1/2023,4,318.22
2966,512,75,4/25/2024,2,196.98
2967,498,73,4/1/2023,5,799.69
2968,158,45,9/15/2024,3,230.79
2969,620,53,2/5/2025,1,91.55
2970,16,15,4/6/2025,2,217.83
2971,304,97,10/8/2022,1,86.69
2972,855,13,3/3/2024,5,181.53
2973,202,39,2/24/2023,3,596.47
2974,211,15,2/6/2023,4,142.44
2975,438,6,11/8/2024,2,396.14
2976,731,20,8/20/2022,2,219.48
2977,5,78,9/2/2024,1,140.58
2978,542,6,11/12/2022,5,243.44
2979,920,76,3/24/2024,1,172.61
2980,144,55,11/25/2023,3,106.94
2981,941,59,10/10/2024,2,354.39
2982,404,87,6/13/2023,3,217.74
2983,515,97,4/8/2023,1,124.55
2984,78,63,9/30/2022,1,124.28
2985,936,82,9/13/2022,2,391.59
2986,616,78,2/23/2025,4,80.78
2988,683,11,10/5/2024,3,354.58
2989,19,66,6/13/2022,1,97.41
2990,331,17,9/20/2024,4,383.23
2991,725,9,2/8/2025,5,1476.44
2992,614,59,9/13/2022,4,144.55
2993,57,47,12/20/2023,1,178.9
2994,433,6,6/5/2024,4,765.61
2995,858,35,12/16/2023,3,228.75
2996,983,38,1/30/2025,3,449.32
2997,325,55,11/28/2022,4,653.23
2998,839,96,12/20/2022,1,14.08
2999,856,80,2/16/2024,3,476.86
3000,611,13,12/6/2022,2,376.65
3001,253,58,9/20/2023,1,133.29
3002,932,64,2/14/2024,1,113.32
3003,205,50,12/26/2022,5,222.02
3004,808,60,8/2/2023,2,355.99
3005,550,65,11/11/2023,5,380.81
3006,268,15,10/30/2024,4,496.99
3007,124,98,10/29/2022,2,196.63
3008,566,67,6/5/2024,3,392.43
3009,380,87,7/4/2024,3,156.3
3010,138,14,11/8/2022,3,113.34
3011,717,79,1/20/2024,2,319.91
3012,409,36,4/26/2024,4,529.33
3013,524,5,4/14/2025,2,387.96
3014,779,98,1/27/2023,5,155.3
3015,390,39,12/14/2024,2,59.07
3016,565,9,8/16/2024,3,233.28
3017,970,22,4/27/2025,1,121.14
3018,271,63,11/9/2022,1,146.24
3019,929,45,8/19/2024,3,182.56
3020,928,18,1/31/2025,2,84.08
3021,772,40,5/12/2024,2,148.13
3022,159,69,10/21/2022,1,188.87
3023,840,79,5/24/2022,4,100.47
3024,609,71,10/6/2023,5,957.51
3025,958,62,6/28/2022,1,24.53
3026,406,54,3/11/2024,5,593.37
3027,34,93,5/8/2023,4,680.83
3028,285,80,7/12/2023,1,24.56
3029,682,73,1/27/2023,3,333.16
3030,963,87,10/22/2023,1,108.36
3031,563,19,7/5/2022,4,116.84
3033,838,77,2/15/2024,3,510.42
3034,636,10,11/6/2022,4,606.5
3035,245,97,10/11/2023,5,286.1
3036,40,36,12/6/2024,4,184.5
3037,829,96,12/23/2023,1,33.65
3038,409,67,2/27/2024,3,254.24
3039,608,90,9/27/2024,4,598.76
3040,594,62,7/26/2023,4,786.54
3041,628,62,3/4/2023,5,873.1
3042,796,59,5/27/2024,2,86.75
3043,856,34,12/4/2022,2,338.6
3044,493,30,5/30/2024,1,137.66
3045,461,91,11/9/2023,4,205.12
3046,261,83,6/28/2022,2,340.07
3047,109,12,9/11/2023,2,42.96
3048,35,43,11/26/2022,4,88.86
3049,641,84,7/5/2022,2,179.39
3050,655,60,11/2/2022,5,105.02
3051,900,32,6/4/2022,2,79.02
3052,708,72,9/20/2022,3,458.72
3053,75,74,10/28/2022,1,75.2
3054,303,82,7/16/2022,1,179.0
3055,238,74,7/17/2022,3,246.08
3056,92,55,9/6/2023,1,91.13
3057,835,19,7/14/2023,1,136.32
3058,698,51,1/11/2023,2,128.41
3059,995,67,6/26/2024,5,479.14
3060,740,46,10/9/2024,2,355.09
3062,618,66,4/9/2025,1,189.82
3063,156,42,1/10/2025,2,314.53
3064,875,21,4/21/2024,5,423.1
3065,406,50,3/21/2023,4,591.99
3066,228,43,3/24/2025,1,166.57
3067,128,62,1/28/2025,1,50.1
3068,298,51,1/28/2025,1,118.96
3069,880,88,7/2/2022,1,122.52
3070,7,12,6/18/2022,5,689.59
3071,721,86,9/2/2024,1,72.48
3072,872,16,7/26/2024,1,147.96
3073,74,51,11/8/2023,1,148.58
3074,551,26,7/8/2024,2,36.1
3075,588,32,12/27/2022,5,214.99
3076,205,34,11/30/2024,2,187.01
3077,811,65,4/19/2025,4,545.33
3078,719,82,2/17/2025,5,80.24
3079,608,93,9/22/2024,3,328.94
3080,545,98,7/20/2022,1,47.98
3081,35,92,8/20/2023,1,155.2
3082,838,88,12/3/2022,3,482.47
3083,512,86,2/26/2024,3,284.55
3084,404,17,1/1/2025,1,70.39
3085,960,25,7/7/2024,2,117.56
3086,135,25,3/2/2024,5,199.35
3087,71,97,4/15/2025,3,572.97
3088,394,12,6/26/2022,5,128.4
3089,901,96,7/26/2023,2,139.32
3090,101,28,11/20/2022,1,163.3
3091,468,36,8/28/2024,3,496.59
3092,465,79,12/14/2023,2,174.45
3093,418,18,2/29/2024,5,927.54
3094,161,96,5/8/2023,5,58.61
3095,386,46,3/26/2025,4,129.33
3098,369,9,12/23/2023,5,762.06
3099,123,5,9/23/2024,2,286.12
3100,349,6,6/7/2022,3,33.69
3101,283,24,1/26/2023,3,560.19
3102,133,42,8/9/2022,4,156.89
3103,394,1,11/21/2022,3,168.11
