order_id,customer_id,product_id,amount,order_date
2381,954,80,256.07,2024-10-14
2382,71,5,117.6,2022-05-02
2383,90,53,897.8,2022-11-08
2384,463,76,675.45,2025-02-17
2385,107,83,885.2,2022-06-30
2386,606,9,252.28,2024-01-04
2387,964,13,673.62,2024-12-03
2388,949,56,677.43,2024-01-23
2389,270,28,252.36,2022-08-27
2390,836,13,487.13,2022-09-29
2391,582,81,39.4,2023-06-19
2392,163,93,55.61,2024-02-24
2393,913,83,512.37,2022-07-09
2394,706,48,857.47,2024-04-29
2395,446,89,199.82,2024-12-15
2396,291,2,846.03,2024-02-22
2397,611,67,249.04,2022-07-29
2398,539,75,139.77,2023-10-03
2399,199,68,724.87,2024-03-03
2400,733,37,350.04,2022-08-30
2401,854,17,452.84,2022-10-24
2402,653,97,194.18,2024-02-19
2403,119,35,72.87,2022-12-16
2404,482,55,178.25,2024-11-28
2405,550,98,-76.7,2023-08-16
2406,700,44,986.77,2023-01-21
2407,612,10,729.63,2024-03-12
2408,285,70,84.01,2024-06-02
2409,324,33,618.39,2024-01-21
2410,598,73,734.68,2023-02-21
2411,695,22,576.68,2022-12-29
2412,632,44,105.55,2024-05-24
2413,626,46,118.59,2024-12-23
2414,246,72,603.97,2023-12-10
2415,805,82,654.28,2022-12-24
2416,158,73,339.22,2024-08-17
2417,839,98,119.93,2024-03-09
2418,960,16,938.21,2023-09-17
2419,291,56,616.79,2023-09-09
2420,672,63,194.13,2022-11-06
2421,834,12,654.32,2023-11-14
2422,208,3,566.09,2024-11-29
2423,988,63,374.98,2025-01-22
2424,779,10,363.22,2022-05-02
2425,555,80,748.85,2025-04-23
2426,197,27,697.13,2024-09-06
2427,900,73,402.02,2022-07-06
2428,749,60,399.9,2024-08-04
2429,217,14,233.98,2024-04-16
2430,105,8,927.93,2025-02-12
2431,13,81,871.59,2025-01-24
2432,231,95,162.56,2022-08-15
2433,548,73,836.04,2024-07-04
2434,983,8,807.71,2022-05-04
2435,113,75,577.64,2024-03-30
2436,703,91,978.36,2024-11-15
2437,763,24,657.32,2024-09-11
2438,450,48,738.1,2024-10-10
2439,196,71,166.33,2023-11-22
2440,206,98,408.14,2024-11-28
2441,3,68,821.74,2022-10-18
2442,512,26,701.97,2022-11-02
2443,120,3,67.75,2022-10-21
2444,559,58,441.56,2024-03-21
2445,629,96,693.52,2022-09-04
2446,263,97,682.21,2024-05-25
2447,955,82,694.57,2024-03-14
2448,330,92,674.68,2025-04-19
2449,597,100,743.42,2023-03-22
2450,13,95,185.14,2022-12-27
2451,580,38,339.03,2023-11-24
2452,158,40,332.83,2022-11-07
2453,673,20,568.72,2023-03-14
2454,399,41,39.95,2025-03-13
2455,767,80,952.62,2025-01-29
2456,111,63,667.91,2022-12-05
2457,216,51,945.43,2025-04-02
2458,764,75,134.07,2023-07-18
2459,48,72,548.56,2025-03-06
2460,397,68,957.75,2023-03-28
2461,978,7,811.65,2023-01-28
2462,78,30,629.61,2023-03-28
2463,994,53,460.34,2023-07-06
2464,205,49,883.37,2023-08-08
2465,380,26,124.18,2022-12-10
2466,304,99,767.92,2024-11-12
2467,557,98,733.24,2024-02-07
2468,816,21,850.19,2023-05-04
2469,183,62,745.2,2023-11-17
2470,579,18,791.21,2023-11-02
2471,367,96,641.11,2025-02-22
2472,146,43,176.27,2023-09-11
2473,135,92,271.54,2023-09-26
2474,903,66,142.04,2023-07-07
2475,949,15,436.78,2024-02-25
2476,328,99,112.46,2022-12-02
2477,740,45,141.18,2022-09-27
2478,664,59,816.79,2022-11-22
2479,326,48,274.1,2022-05-27
2480,40,40,434.32,2022-12-18
2481,313,77,423.01,2022-07-29
2482,719,62,560.65,2022-09-03
2483,496,2,438.93,2023-01-08
2484,306,35,717.16,2022-05-13
2485,506,74,380.08,2023-11-25
2486,886,14,909.5,2023-06-11
2487,117,9,387.38,2023-08-15
2488,652,16,404.79,2023-08-14
2489,122,29,218.23,2024-11-29
2490,540,60,734.85,2024-04-20
2491,985,10,857.12,2024-08-28
2492,322,32,736.6,2023-01-04
2493,216,85,202.69,2023-12-15
2494,416,8,919.48,2024-12-01
2495,292,33,657.46,2024-07-29
2496,394,98,162.39,2023-05-23
2497,673,99,96.22,2024-04-20
2498,85,45,474.72,2024-11-13
2499,1000,77,769.55,2024-02-15
2500,9,29,607.58,2024-07-05
2501,576,62,828.52,2025-02-12
2502,708,75,216.4,2024-06-12
2503,404,60,721.33,2025-03-30
2504,222,84,68.22,2024-03-28
2505,341,35,142.87,2022-10-12
2506,103,50,247.79,2023-10-31
2507,657,17,222.15,2024-03-11
2508,277,68,377.88,2023-01-29
2509,687,24,203.04,2023-05-10
2510,263,82,531.87,2022-12-31
2511,574,14,534.83,2022-12-30
2512,361,84,114.12,2024-09-11
2513,20,85,363.72,2023-10-06
2514,21,50,310.35,2025-03-20
2515,96,50,614.18,2022-07-02
2516,92,13,499.84,2023-03-21
2517,20,19,221.64,2022-07-04
2518,214,62,450.42,2024-02-26
2519,234,38,260.57,2023-01-29
2520,200,93,414.6,2022-11-02
2521,564,45,934.22,2024-04-24
2522,33,5,733.85,2023-06-26
2523,326,87,511.94,2023-03-26
2524,665,44,159.8,2023-07-15
2525,653,96,887.04,2023-04-01
2526,274,39,427.81,2025-01-03
2527,363,95,475.72,2025-01-24
2528,821,49,178.27,2023-06-23
2529,772,99,273.84,2025-01-08
2530,483,44,681.2,2025-04-09
2531,907,50,298.63,2022-08-03
2532,313,29,14.34,2024-01-24
2533,19,81,-97.27,2024-04-21
2534,45,68,765.91,2023-07-14
2535,947,10,176.73,2025-03-05
2536,432,93,167.79,2022-06-18
2537,569,3,272.66,2024-12-18
2538,3,20,882.23,2024-10-16
2539,970,48,726.92,2022-12-15
2540,33,9,132.61,2023-05-06
2541,285,25,14.41,2025-04-02
2542,971,90,144.04,2023-05-25
2543,978,93,405.98,2022-10-19
2544,676,50,384.85,2023-02-23
2545,141,1,317.75,2023-05-15
2546,256,31,180.2,2024-04-12
2547,260,58,905.05,2024-03-11
2548,11,50,995.66,2023-05-20
2549,559,34,653.5,2023-01-08
2550,325,73,899.92,2022-10-19
2551,450,17,49.24,2023-04-09
2552,51,24,831.78,2024-03-29
2553,227,74,567.45,2022-05-29
2554,465,57,764.78,2022-07-23
2555,248,60,545.24,2023-07-12
2556,30,10,332.45,2024-07-10
2557,139,15,931.08,2025-02-24
2558,600,88,189.75,2022-09-22
2559,207,64,944.41,2023-08-22
2560,316,71,627.64,2024-03-14
2561,78,72,980.3,2024-01-01
2562,900,19,257.88,2023-02-01
2563,722,9,824.16,2023-01-20
2564,938,77,486.17,2023-02-07
2565,313,18,889.7,2024-10-30
2566,105,7,730.47,2022-07-10
2567,465,40,705.88,2024-02-17
2568,417,39,344.68,2025-03-05
2569,918,10,714.28,2022-09-22
2570,234,60,852.99,2024-12-14
2571,436,77,535.79,2025-03-25
2572,237,70,23.32,2023-04-13
2573,265,49,311.28,2023-12-10
2574,807,72,326.48,2024-06-05
2575,493,85,965.37,2024-09-17
2576,209,32,144.89,2022-09-20
2577,273,89,518.55,2024-10-06
2578,17,65,79.88,2023-08-06
2579,4,57,83.89,2024-06-08
2580,622,21,694.88,2022-10-10
2581,859,64,450.68,2024-11-26
2582,123,6,600.32,2024-07-06
2583,227,23,-70.81,2023-02-22
2584,16,36,509.06,2024-09-29
2585,359,25,597.36,2024-05-09
2586,857,12,-72.5,2023-07-09
2587,845,2,165.92,2025-02-21
2588,90,57,900.43,2023-05-04
2589,722,47,509.87,2024-04-15
2590,134,96,486.22,2024-02-17
2591,745,88,620.13,2023-03-16
2592,376,31,103.41,2022-11-24
2593,316,88,86.69,2023-08-20
2594,641,97,965.59,2023-07-12
2595,27,37,174.43,2024-10-13
2596,101,73,549.77,2022-07-08
2597,920,32,95.38,2022-07-03
2598,826,51,957.13,2022-12-25
2599,866,3,379.15,2024-02-09
2600,568,11,402.42,2023-05-02
2601,267,81,326.6,2023-09-28
2602,730,64,442.09,2023-09-12
2603,96,35,900.38,2023-01-28
2604,242,55,644.92,2023-02-04
2605,850,41,926.39,2023-07-07
2606,603,49,383.97,2024-07-07
2607,377,11,796.83,2025-02-18
2608,910,55,160.37,2024-08-25
2609,395,96,137.0,2022-11-23
2610,537,23,225.02,2024-06-29
2611,116,24,483.33,2023-09-02
2612,561,31,20.6,2024-01-16
2613,560,49,152.89,2023-01-05
2614,639,81,261.08,2024-07-29
2615,13,5,861.27,2024-01-22
2616,576,2,315.26,2023-11-08
2617,651,17,273.5,2025-01-14
2618,177,100,16.65,2024-09-21
2619,4,71,252.68,2024-07-20
2620,328,69,573.57,2022-10-30
2621,891,56,607.42,2023-12-23
2622,169,93,124.13,2023-11-27
2623,128,1,307.94,2023-04-24
2624,98,70,229.67,2022-10-28
2625,90,54,892.49,2023-02-16
2626,878,5,804.18,2023-08-15
2627,215,93,155.94,2023-05-07
2628,935,37,914.81,2025-04-22
2629,163,96,536.92,2023-01-31
2630,956,36,266.92,2023-01-23
2631,997,60,76.38,2024-11-03
2632,642,78,566.71,2024-12-22
2633,733,3,387.52,2024-06-04
2634,499,61,300.53,2022-06-03
2635,585,13,995.54,2022-06-28
2636,305,82,748.81,2024-08-25
2637,769,67,740.16,2022-11-22
2638,832,25,589.54,2022-06-18
2639,887,89,996.17,2023-04-19
2640,29,31,-78.0,2022-10-05
2641,859,85,389.5,2024-05-03
2642,344,13,882.75,2024-12-19
2643,639,25,752.91,2024-01-28
2644,398,100,134.31,2023-07-16
2645,526,3,312.78,2022-12-18
2646,166,88,430.03,2024-06-19
2647,481,69,769.18,2023-01-21
2648,534,17,203.53,2023-06-02
2649,278,36,227.03,2023-03-19
2650,692,40,621.82,2025-02-25
2651,484,52,968.64,2023-04-04
2652,49,60,270.4,2023-12-14
2653,122,50,636.05,2024-05-21
2654,768,82,785.83,2022-07-12
2655,392,38,89.2,2025-01-25
2656,47,41,552.92,2022-10-23
2657,610,78,629.48,2024-05-02
2658,226,41,179.66,2023-11-22
2659,499,52,709.92,2023-05-30
2660,862,83,111.43,2024-11-29
2661,850,39,260.84,2022-12-29
2662,35,78,118.51,2023-12-04
2663,588,59,735.48,2023-09-06
2664,431,72,435.45,2023-07-11
2665,156,53,383.38,2024-06-20
2666,179,80,446.93,2024-04-09
2667,678,30,353.24,2022-07-29
2668,285,53,949.25,2023-09-27
2669,669,22,997.7,2022-10-13
2670,216,77,355.08,2023-06-28
2671,624,35,829.52,2024-07-15
2672,148,99,583.64,2023-05-06
2673,228,45,248.86,2024-11-25
2674,545,1,-52.2,2023-12-30
2675,504,8,839.21,2025-03-07
2676,654,33,344.65,2022-05-12
2677,699,64,287.36,2025-02-11
2678,277,4,257.97,2022-11-14
2679,485,17,807.88,2024-09-16
2680,997,52,555.55,2024-09-25
2681,263,48,742.99,2023-12-30
2682,855,89,183.0,2022-12-16
2683,119,7,570.95,2023-04-27
2684,676,68,971.31,2023-09-04
2685,34,93,808.6,2022-10-20
2686,513,54,268.85,2022-08-26
2687,391,27,590.65,2024-02-01
2688,204,93,176.25,2024-09-04
2689,253,87,867.37,2023-05-04
2690,516,100,134.84,2024-02-22
2691,506,7,416.81,2023-03-31
2692,409,89,87.38,2022-05-14
2693,271,88,724.52,2023-03-19
2694,239,91,256.45,2022-07-01
2695,453,27,812.24,2023-06-13
2696,934,86,605.59,2023-09-17
2697,80,85,940.86,2024-07-03
2698,25,82,119.15,2024-08-19
2699,686,99,418.73,2025-01-26
2700,380,79,-87.47,2023-01-02
2701,795,49,578.94,2025-03-20
2702,164,75,762.9,2023-06-07
2703,469,2,518.05,2024-10-01
2704,792,31,951.14,2025-01-05
2705,141,96,62.54,2022-06-01
2706,151,19,757.24,2023-02-26
2707,304,21,865.51,2023-08-27
2708,895,100,35.6,2024-05-01
2709,585,94,436.17,2023-09-07
2710,537,2,223.53,2025-03-05
2711,708,61,238.52,2024-06-29
2712,927,8,558.83,2024-06-13
2713,33,11,663.33,2022-12-20
2714,453,80,101.79,2023-03-04
2715,226,7,276.67,2022-05-17
2716,554,61,59.57,2024-04-08
2717,603,4,366.78,2024-10-14
2718,679,7,985.08,2024-10-12
2719,852,83,128.35,2023-02-28
2720,893,94,517.27,2023-06-09
2721,765,44,175.47,2023-07-13
2722,799,60,600.31,2022-10-28
2723,150,19,70.88,2023-02-09
2724,569,86,-25.89,2024-11-15
2725,187,6,224.18,2022-10-16
2726,325,35,121.88,2022-06-25
2727,597,52,936.61,2022-10-26
2728,278,48,855.84,2024-11-13
2729,538,54,533.3,2025-02-14
2730,141,29,990.63,2024-04-10
2731,714,62,343.54,2022-11-08
2732,691,88,794.32,2023-05-12
2733,835,23,845.11,2024-11-03
2734,680,22,624.85,2023-11-29
2735,180,42,977.65,2023-12-12
2736,285,31,725.75,2023-04-15
2737,121,93,753.33,2024-02-18
2738,845,79,498.03,2023-01-04
2739,602,55,520.93,2023-08-12
2740,221,53,444.62,2025-03-31
2741,303,97,410.15,2023-08-05
2742,446,9,903.33,2022-05-07
2743,729,7,16.77,2022-06-22
2744,793,72,444.18,2025-01-19
2745,380,41,123.96,2022-11-05
2746,983,91,240.13,2022-07-28
2747,181,73,665.66,2022-07-21
2748,529,90,909.09,2022-06-03
2749,744,30,288.12,2025-02-04
2750,610,88,981.81,2023-10-08
2751,818,2,940.83,2023-09-11
2752,449,46,710.14,2023-07-15
2753,330,23,37.16,2024-08-05
2754,305,86,846.9,2022-10-28
2755,400,76,442.39,2023-11-17
2756,319,34,898.94,2023-10-20
2757,902,20,214.58,2023-11-17
2758,353,5,855.82,2024-05-16
2759,583,18,306.21,2023-06-21
2760,526,37,707.63,2024-03-21
2761,853,27,155.36,2022-05-20
2762,215,75,817.61,2023-02-28
2763,599,68,580.51,2024-12-28
2764,174,74,980.87,2023-11-30
2765,748,88,931.17,2022-11-26
2766,599,28,829.23,2022-11-05
2767,656,75,70.01,2024-06-20
2768,39,74,856.23,2023-06-22
2769,437,95,125.53,2023-01-15
2770,512,73,340.05,2022-06-17
2771,624,23,903.23,2022-10-28
2772,707,50,732.48,2023-04-30
2773,463,14,517.54,2024-04-02
2774,478,67,527.19,2025-03-29
2775,469,33,662.7,2022-06-29
2776,391,82,276.83,2025-01-22
2777,179,81,734.02,2024-10-17
2778,621,17,392.8,2023-11-14
2779,793,71,701.16,2024-05-28
2780,423,89,930.33,2024-08-26
2781,700,50,531.21,2024-06-06
2782,639,81,601.57,2023-09-03
2783,487,83,656.12,2023-12-16
2784,309,31,315.29,2024-09-26
2785,371,56,989.43,2022-06-21
2786,326,68,942.01,2022-08-24
2787,223,76,587.79,2023-04-11
2788,303,61,109.32,2025-02-22
2789,999,90,245.26,2024-07-08
2790,779,39,681.61,2024-02-27
2791,101,46,881.51,2024-02-05
2792,476,29,257.09,2023-10-22
2793,904,93,114.65,2023-05-24
2794,423,25,590.01,2023-10-06
2795,552,47,709.63,2022-10-31
2796,115,63,89.23,2024-01-17
2797,982,85,30.3,2022-10-11
2798,30,12,199.74,2022-08-13
2799,286,19,828.74,2023-06-29
2800,228,94,731.51,2023-05-12
2801,662,42,210.33,2023-06-30
2802,884,74,948.46,2024-07-11
2803,543,62,437.92,2022-12-14
2804,491,16,284.4,2025-01-24
2805,755,94,41.37,2023-08-01
2806,479,27,25.67,2022-11-23
2807,135,7,170.0,2024-05-27
2808,824,72,265.37,2025-01-05
2809,991,68,278.11,2024-10-07
2810,55,37,417.83,2025-03-18
2811,64,84,118.95,2023-04-04
2812,948,53,-66.0,2024-11-11
2813,285,63,615.98,2023-02-18
2814,740,32,803.73,2023-09-05
2815,292,46,216.29,2024-02-06
2816,119,68,935.53,2022-10-22
2817,436,24,695.24,2024-06-05
2818,961,29,445.05,2024-05-27
2819,635,68,337.87,2022-07-10
2820,309,35,31.53,2022-09-16
2821,749,75,505.13,2023-03-06
2822,443,67,330.21,2024-01-29
2823,11,55,641.73,2024-11-13
2824,559,82,889.35,2024-01-10
2825,846,42,530.76,2024-03-03
2826,294,91,163.21,2025-01-17
2827,621,73,162.59,2024-03-21
2828,635,97,974.92,2023-01-27
2829,782,8,956.63,2023-01-02
2830,486,91,395.45,2024-07-08
2831,701,6,489.84,2024-08-22
2832,141,72,490.74,2022-07-23
2833,905,15,684.94,2023-10-19
2834,71,56,588.39,2022-08-07
2835,260,56,753.03,2024-10-09
2836,508,78,415.89,2023-10-04
2837,992,28,149.36,2025-04-07
2838,591,68,70.31,2022-05-17
2839,876,36,694.73,2024-03-16
2840,400,100,556.18,2022-08-02
2841,619,23,553.82,2024-05-31
2842,633,38,236.86,2022-12-29
2843,959,34,644.36,2023-07-21
2844,320,30,860.83,2022-10-07
2845,979,75,112.32,2025-03-03
2846,622,33,694.86,2022-06-10
2847,597,54,233.52,2024-04-22
2848,940,41,286.39,2023-08-16
2849,427,77,914.31,2022-05-25
2850,520,52,783.56,2024-11-01
2851,464,9,625.4,2024-02-12
2852,615,20,868.69,2024-10-16
2853,163,28,189.01,2022-05-19
2854,993,97,323.0,2023-09-11
2855,408,55,557.57,2025-02-24
2856,130,96,225.89,2024-10-22
2857,35,49,11.42,2024-05-30
2858,738,55,555.78,2024-10-07
2859,110,9,664.16,2024-09-23
2860,299,86,531.17,2025-02-04
2861,928,27,32.74,2023-04-18
2862,88,20,122.65,2022-05-29
2863,391,48,110.04,2022-08-27
2864,419,56,777.34,2024-09-14
2865,301,71,605.92,2023-01-11
2866,349,20,908.2,2025-04-08
2867,467,61,128.38,2024-08-18
2868,600,45,646.31,2024-11-14
2869,714,75,111.22,2022-08-18
2870,82,4,244.33,2022-08-06
2871,37,35,675.72,2023-08-18
2872,101,62,272.45,2025-04-05
2873,260,17,775.99,2024-06-13
2874,923,85,146.17,2023-12-24
2875,677,27,775.63,2024-07-22
2876,71,17,755.92,2025-02-21
2877,285,39,583.26,2023-03-20
2878,694,85,297.99,2024-05-08
2879,178,94,107.54,2024-08-17
2880,115,75,429.02,2024-08-29
2881,233,79,873.77,2022-09-07
2882,691,85,383.32,2024-03-16
2883,618,20,66.54,2024-08-01
2884,873,62,341.65,2024-05-15
2885,750,39,480.2,2023-05-11
2886,469,21,881.63,2023-11-20
2887,547,90,903.63,2024-08-18
2888,525,47,778.08,2024-07-30
2889,643,75,851.86,2024-03-02
2890,924,57,489.06,2024-05-16
2891,839,8,677.39,2024-06-21
2892,681,64,814.67,2022-07-25
2893,864,52,968.28,2022-12-03
2894,679,73,641.26,2022-10-06
2895,767,22,777.57,2023-04-30
2896,447,44,691.94,2022-05-20
2897,538,5,582.0,2024-10-05
2898,472,73,439.02,2022-11-13
2899,936,44,395.54,2024-11-20
2900,541,20,389.44,2023-06-10
2901,92,85,360.38,2025-01-24
2902,921,69,38.65,2024-02-01
2903,131,59,-17.47,2024-05-21
2904,621,42,423.71,2024-09-26
2905,573,22,262.78,2024-06-03
2906,291,71,253.36,2023-10-12
2907,145,41,818.11,2024-01-02
2908,243,99,206.78,2022-11-25
2909,589,45,814.34,2023-10-09
2910,880,17,986.89,2023-04-07
2911,800,32,799.0,2023-04-13
2912,665,79,542.23,2022-10-27
2913,495,46,39.26,2023-01-14
2914,546,85,151.55,2022-09-01
2915,512,22,535.69,2024-09-09
2916,479,4,28.77,2024-09-02
2917,185,50,260.29,2022-06-06
2918,226,33,374.47,2025-03-31
2919,266,48,25.33,2024-11-05
2920,345,62,501.63,2022-08-13
2921,681,29,649.59,2023-07-03
2922,155,49,559.75,2024-10-09
2923,919,78,663.44,2022-08-08
2924,82,98,54.17,2024-02-29
2925,254,66,255.35,2023-03-25
2926,214,34,462.19,2024-06-27
2927,272,54,225.15,2024-02-19
2928,357,2,742.03,2023-07-01
2929,636,44,-63.64,2023-11-21
2930,306,89,14.97,2022-06-26
2931,450,60,872.26,2024-06-02
2932,968,69,906.83,2025-01-29
2933,72,74,19.67,2025-02-10
2934,49,65,260.6,2023-04-10
2935,883,27,111.52,2023-01-16
2936,98,64,175.04,2024-03-21
2937,244,3,785.94,2022-07-23
2938,724,19,254.16,2023-02-22
2939,441,92,988.76,2024-08-28
2940,65,100,408.72,2023-09-15
2941,157,17,823.17,2025-03-02
2942,330,66,230.01,2024-06-14
2943,352,29,223.08,2022-10-18
2944,825,22,120.01,2022-12-22
2945,222,67,785.51,2022-07-04
2946,563,30,657.0,2024-11-27
2947,720,44,660.02,2022-06-02
2948,250,93,154.13,2022-05-03
2949,219,62,642.37,2022-11-20
2950,819,88,376.88,2022-09-25
2951,815,73,149.61,2024-01-08
2952,801,53,59.37,2025-04-19
2953,602,26,480.65,2025-04-25
2954,101,69,69.34,2023-03-18
2955,982,11,635.33,2024-08-01
2956,344,28,332.1,2024-03-01
2957,243,3,383.77,2023-07-13
2958,923,7,910.07,2022-07-16
2959,422,80,575.56,2024-04-04
2960,909,34,165.95,2023-10-06
2961,889,3,714.88,2022-05-21
2962,769,94,287.76,2024-10-30
2963,875,45,107.74,2023-03-09
2964,134,100,121.23,2024-05-23
2965,894,37,720.99,2023-08-01
2966,512,75,609.07,2024-04-25
2967,498,73,886.07,2023-04-01
2968,158,45,767.29,2024-09-15
2969,620,53,182.47,2025-02-05
2970,16,15,254.09,2025-04-06
2971,304,97,367.54,2022-10-08
2972,855,13,111.21,2024-03-03
2973,202,39,281.1,2023-02-24
2974,211,15,751.64,2023-02-06
2975,438,6,604.37,2024-11-08
2976,731,20,988.18,2022-08-20
2977,5,78,244.39,2024-09-02
2978,542,6,904.15,2022-11-12
2979,920,76,284.16,2024-03-24
2980,144,55,843.18,2023-11-25
2981,941,59,443.7,2024-10-10
2982,404,87,92.94,2023-06-13
2983,515,97,999.79,2023-04-08
2984,78,63,998.1,2022-09-30
2985,936,82,700.85,2022-09-13
2986,616,78,611.73,2025-02-23
2987,745,92,841.8,2023-07-07
2988,683,11,117.34,2024-10-05
2989,19,66,230.99,2022-06-13
2990,331,17,834.44,2024-09-20
2991,725,9,375.75,2025-02-08
2992,614,59,538.85,2022-09-13
2993,57,47,26.0,2023-12-20
2994,433,6,384.68,2024-06-05
2995,858,35,712.64,2023-12-16
2996,983,38,728.46,2025-01-30
2997,325,55,186.24,2022-11-28
2998,839,96,353.27,2022-12-20
2999,856,80,881.51,2024-02-16
3000,611,13,307.13,2022-12-06
3001,253,58,894.68,2023-09-20
3002,932,64,208.77,2024-02-14
3003,205,50,104.8,2022-12-26
3004,808,60,82.12,2023-08-02
3005,550,65,867.48,2023-11-11
3006,268,15,241.0,2024-10-30
3007,124,98,446.69,2022-10-29
3008,566,67,943.49,2024-06-05
3009,380,87,291.12,2024-07-04
3010,138,14,189.29,2022-11-08
3011,717,79,684.81,2024-01-20
3012,409,36,960.1,2024-04-26
3013,524,5,549.96,2025-04-14
3014,779,98,543.25,2023-01-27
3015,390,39,24.9,2024-12-14
3016,565,9,128.8,2024-08-16
3017,970,22,988.91,2025-04-27
3018,271,63,488.21,2022-11-09
3019,929,45,581.88,2024-08-19
3020,928,18,28.26,2025-01-31
3021,772,40,300.75,2024-05-12
3022,159,69,135.23,2022-10-21
3023,840,79,30.46,2022-05-24
3024,609,71,973.68,2023-10-06
3025,958,62,15.1,2022-06-28
3026,406,54,720.1,2024-03-11
3027,34,93,-61.46,2023-05-08
3028,285,80,380.02,2023-07-12
3029,682,73,86.42,2023-01-27
3030,963,87,249.97,2023-10-22
3031,563,19,755.86,2022-07-05
3032,45,97,97.46,2024-12-20
3033,838,77,184.15,2024-02-15
3034,636,10,968.11,2022-11-06
3035,245,97,-55.25,2023-10-11
3036,40,36,683.56,2024-12-06
3037,829,96,949.77,2023-12-23
3038,409,67,258.48,2024-02-27
3039,608,90,406.15,2024-09-27
3040,594,62,63.16,2023-07-26
3041,628,62,850.2,2023-03-04
3042,796,59,223.62,2024-05-27
3043,856,34,514.04,2022-12-04
3044,493,30,842.35,2024-05-30
3045,461,91,664.61,2023-11-09
3046,261,83,715.01,2022-06-28
3047,109,12,302.82,2023-09-11
3048,35,43,754.14,2022-11-26
3049,641,84,283.3,2022-07-05
3050,655,60,444.3,2022-11-02
3051,900,32,56.08,2022-06-04
3052,708,72,-10.04,2022-09-20
3053,75,74,498.53,2022-10-28
3054,303,82,955.63,2022-07-16
3055,238,74,836.5,2022-07-17
3056,92,55,477.42,2023-09-06
3057,835,19,249.33,2023-07-14
3058,698,51,22.83,2023-01-11
3059,995,67,841.64,2024-06-26
3060,740,46,761.31,2024-10-09
3061,642,4,545.22,2025-01-03
3062,618,66,471.33,2025-04-09
3063,156,42,296.21,2025-01-10
3064,875,21,876.56,2024-04-21
3065,406,50,917.81,2023-03-21
3066,228,43,454.89,2025-03-24
3067,128,62,935.23,2025-01-28
3068,298,51,38.65,2025-01-28
3069,880,88,991.97,2022-07-02
3070,7,12,200.16,2022-06-18
3071,721,86,737.79,2024-09-02
3072,872,16,496.97,2024-07-26
3073,74,51,362.21,2023-11-08
3074,551,26,884.73,2024-07-08
3075,588,32,427.34,2022-12-27
3076,205,34,454.69,2024-11-30
3077,811,65,341.18,2025-04-19
3078,719,82,711.93,2025-02-17
3079,608,93,768.14,2024-09-22
3080,545,98,948.06,2022-07-20
3081,35,92,495.87,2023-08-20
3082,838,88,75.55,2022-12-03
3083,512,86,69.15,2024-02-26
3084,404,17,458.19,2025-01-01
3085,960,25,279.95,2024-07-07
3086,135,25,679.65,2024-03-02
3087,71,97,894.51,2025-04-15
3088,394,12,279.91,2022-06-26
3089,901,96,66.77,2023-07-26
3090,101,28,113.96,2022-11-20
3091,468,36,401.75,2024-08-28
3092,465,79,609.68,2023-12-14
3093,418,18,233.33,2024-02-29
3094,161,96,120.56,2023-05-08
3095,386,46,634.56,2025-03-26
3096,463,62,439.24,2024-08-05
3097,934,25,278.83,2025-04-11
3098,369,9,415.68,2023-12-23
3099,123,5,478.75,2024-09-23
3100,349,6,343.84,2022-06-07
3101,283,24,130.42,2023-01-26
3102,133,42,879.09,2022-08-09
3103,394,1,11.1,2022-11-21
3104,514,59,666.45,2022-09-27
3105,440,39,442.54,2024-06-12
3106,949,56,106.66,2022-10-25
3107,114,63,908.04,2024-12-11
3108,743,26,308.92,2023-10-20
3109,912,26,204.97,2023-08-13
3110,310,89,-44.72,2023-11-01
3111,210,52,695.16,2022-06-17
3112,791,66,804.98,2023-05-25
3113,69,65,272.66,2025-01-06
3114,654,11,773.39,2023-05-03
3115,843,26,262.51,2025-01-10
3116,445,9,159.55,2024-03-07
3117,80,3,125.86,2022-10-08
3118,880,87,558.98,2022-09-19
3119,725,75,46.72,2025-02-09
3120,953,66,758.09,2022-07-30
3121,450,1,226.12,2023-02-11
3122,894,39,76.86,2023-07-11
3123,752,58,-65.11,2024-06-08
3124,527,65,257.1,2022-11-20
3125,471,47,889.34,2022-12-08
3126,115,53,512.18,2024-04-13
3127,579,36,473.38,2023-10-15
3128,802,37,553.89,2024-12-15
3129,738,10,272.53,2023-12-23
3130,593,62,11.23,2025-02-06
3131,428,47,122.68,2025-04-20
3132,83,39,524.26,2024-10-07
3133,772,8,256.41,2025-04-09
3134,128,47,497.54,2024-04-23
3135,269,29,711.33,2023-08-28
3136,824,35,571.44,2024-08-23
3137,193,86,336.17,2023-04-25
3138,733,17,362.82,2024-12-13
3139,859,34,475.04,2024-02-09
3140,374,25,230.7,2024-10-22
3141,134,35,771.92,2025-02-04
3142,109,70,781.51,2023-03-10
3143,521,78,-58.49,2023-09-09
3144,927,46,919.37,2023-11-02
3145,465,17,402.79,2024-01-02
3146,906,38,271.93,2025-03-30
3147,58,88,225.46,2025-02-07
3148,945,91,579.42,2023-04-17
3149,607,25,99.19,2024-12-05
3150,929,17,337.35,2024-08-21
3151,558,90,294.35,2023-01-19
3152,960,93,841.1,2024-03-05
3153,593,38,168.21,2023-07-14
3154,778,40,66.67,2022-05-16
3155,527,32,175.88,2022-09-02
